STATION,NAME,DATE,AWND,AWND_Change,EVAP,MNPN,MXPN,PGTM,PRCP,PRCP_Change,PSUN,SN51,SN52,SN52_Change,SNOW,SNOW_Change,SNWD,SNWD_Change,SX52,SX52_Change,TAVG,TMAX,TMAX_Change,TMIN,TMIN_Change,TSUN,WDF2,WDF2_Change,WDF5,WDF5_Change,WDMV,WESD,WSF2,WSF2_Change,WSF5,WSF5_Change,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT16,WT17,WT18,WT19,WT22
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/11,3.36,2.02,,,,,0,-0.08,,,34,2,0,0,0,-1,37,3,,52,5,33,7,,20,-310,20,-310,,,13,0.9,17,2.9,,1,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/12,8.95,5.59,,,,,0,0,,,35,1,0,0,0,0,39,2,,50,-2,33,0,,360,340,360,340,,,17.9,4.9,23,6,,,,,,,,,,,1,,,1,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/13,5.82,-3.13,,,,,0,0,,,35,0,0,0,0,0,39,0,,57,7,27,-6,,330,-30,330,-30,,,17,-0.9,21.9,-1.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/14,6.93,1.11,,,,,0,0,,,37,2,0,0,0,0,40,1,,60,3,31,4,,330,0,310,-20,,,21.9,4.9,30,8.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/15,3.8,-3.13,,,,,0,0,,,38,1,0,0,0,0,40,0,,65,5,36,5,,220,-110,230,-80,,,12.1,-9.8,15,-15,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/16,11.86,8.06,,,,,0,0,,,38,0,0,0,0,0,45,5,,76,11,42,6,,160,-60,190,-40,,,21.9,9.8,30,15,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/17,13.2,1.34,,,,,0,0,,,37,-1,0,0,0,0,48,3,,76,0,39,-3,,250,90,240,50,,,23,1.1,30,0,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/18,10.29,-2.91,,,,,0,0,,,43,6,0,0,0,0,49,1,,51,-25,32,-7,,330,80,320,80,,,21,-2,25.1,-4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/19,6.93,-3.36,,,,,0,0,,,40,-3,0,0,0,0,46,-3,,63,12,29,-3,,150,-180,160,-160,,,17,-4,23,-2.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/20,6.49,-0.44,,,,,0.1,0.1,,,43,3,0,0,0,0,46,0,,52,-11,39,10,,330,180,320,160,,,14.1,-2.9,17.9,-5.1,1,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/21,10.51,4.02,,,,,0.22,0.12,,,43,0,0,0,0,0,45,-1,,63,11,36,-3,,10,-320,10,-310,,,21.9,7.8,25.9,8,1,,,,,,,,,1,1,,1,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/22,9.84,-0.67,,,,,0.28,0.06,,,42,-1,0,0,0,0,46,1,,40,-23,34,-2,,10,0,10,0,,,17,-4.9,21,-4.9,1,,,,,,,,,1,1,,1,1,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/23,11.41,1.57,,,,,1.42,1.14,,,40,-2,0,0,0,0,43,-3,,53,13,33,-1,,80,70,90,80,,,17.9,0.9,25.9,4.9,,,,,,,,,,1,1,1,1,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/24,14.99,3.58,,,,,0.19,-1.23,,,40,0,0,0,0,0,46,3,,62,9,41,8,,170,90,170,80,,,33.1,15.2,42.9,17,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/25,8.95,-6.04,,,,,0.02,-0.17,,,44,4,0,0,0,0,46,0,,61,-1,38,-3,,160,-10,270,100,,,19.9,-13.2,29.1,-13.8,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/26,6.49,-2.46,,,,,0.01,-0.01,,,45,1,0,0,0,0,47,1,,55,-6,36,-2,,170,10,170,-100,,,16.1,-3.8,21,-8.1,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/27,13.42,6.93,,,,,1.29,1.28,,,39,-6,0.2,0.2,0,0,48,1,,44,-11,29,-7,,300,130,280,110,,,25.1,9,36,15,1,,,,,,,,,1,1,,1,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/28,14.09,0.67,,,,,0,-1.29,,,42,3,0,-0.2,0,0,45,-3,,41,-3,28,-1,,310,10,320,40,,,25.1,0,36.9,0.9,,,,,,,,,,,,,1,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/29,9.62,-4.47,,,,,0,0,,,39,-3,0,0,0,0,42,-3,,41,0,25,-3,,330,20,320,0,,,28,2.9,38,1.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/4/30,8.95,-0.67,,,,,0,0,,,39,0,0,0,0,0,43,1,,55,14,30,5,,360,30,20,-300,,,23,-5,28,-10,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/1,7.38,-1.57,,,,,0,0,,,41,2,0,0,0,0,43,0,,51,-4,30,0,,210,-150,220,200,,,17.9,-5.1,23.9,-4.1,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/2,4.7,-2.68,,,,,0,0,,,43,2,0,0,0,0,44,1,,52,1,39,9,,200,-10,150,-70,,,10.1,-7.8,14.1,-9.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/3,2.68,-2.02,,,,,0,0,,,43,0,0,0,0,0,48,4,,65,13,36,-3,,180,-20,170,20,,,12.1,2,15,0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/4,7.38,4.7,,,,,0.02,0.02,,,44,1,0,0,0,0,50,2,,64,-1,41,5,,170,-10,150,-20,,,17,4.9,23,8,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/5,9.17,1.79,,,,,0.12,0.1,,,45,1,0,0,0,0,50,0,,53,-11,36,-5,,330,160,10,-140,,,19.9,2.9,28,5,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/6,6.93,-2.24,,,,,0,-0.12,,,46,1,0,0,0,0,51,1,,60,7,34,-2,,10,-320,330,320,,,14.1,-5.8,19.9,-8.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/7,3.13,-3.8,,,,,0,0,,,46,0,0,0,0,0,51,0,,67,7,31,-3,,330,320,350,20,,,14.1,0,21,1.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/8,10.51,7.38,,,,,0.29,0.29,,,48,2,0,0,0,0,52,1,,63,-4,40,9,,180,-150,180,-170,,,23.9,9.8,36.9,15.9,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/9,6.71,-3.8,,,,,0.05,-0.24,,,48,0,0,0,0,0,51,-1,,55,-8,42,2,,160,-20,150,-30,,,13,-10.9,17,-19.9,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/10,7.61,0.9,,,,,1.26,1.21,,,48,0,0,0,0,0,51,0,,55,0,40,-2,,290,130,300,150,,,17,4,25.1,8.1,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/11,8.95,1.34,,,,,0.02,-1.24,,,48,0,0,0,0,0,50,-1,,52,-3,41,1,,300,10,230,-70,,,21,4,30,4.9,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/12,7.16,-1.79,,,,,0,-0.02,,,49,1,0,0,0,0,51,1,,56,4,39,-2,,330,30,310,80,,,17,-4,21.9,-8.1,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/13,4.03,-3.13,,,,,0.2,0.2,,,48,-1,0,0,0,0,50,-1,,50,-6,40,1,,160,-170,150,-160,,,12.1,-4.9,14.1,-7.8,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/14,3.13,-0.9,,,,,0,-0.2,,,48,0,0,0,0,0,51,1,,65,15,48,8,,220,60,160,10,,,12.1,0,15,0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/15,7.16,4.03,,,,,0.1,0.1,,,50,2,0,0,0,0,52,1,,62,-3,49,1,,190,-30,190,30,,,15,2.9,21.9,6.9,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/16,8.72,1.56,,,,,0.09,-0.01,,,51,1,0,0,0,0,53,1,,61,-1,55,6,,190,0,170,-20,,,15,0,21.9,0,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/17,8.95,0.23,,,,,0.18,0.09,,,52,1,0,0,0,0,54,1,,57,-4,40,-15,,250,60,290,120,,,21.9,6.9,30,8.1,,,,,,,1,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/18,8.28,-0.67,,,,,0,-0.18,,,50,-2,0,0,0,0,55,1,,71,14,36,-4,,300,50,290,0,,,23.9,2,32,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/19,6.26,-2.02,0.07,49,73,,0,0,,,53,3,0,0,0,0,56,1,,72,1,52,16,,320,20,320,30,60.3,,17,-6.9,23,-9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/20,4.7,-1.56,0.19,56,84,,0,0,,,54,1,0,0,0,0,59,3,,82,10,52,0,,130,-190,140,-180,24.9,,13,-4,17,-6,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/21,9.17,4.47,0.3,58,84,,0,0,,,56,2,0,0,0,0,63,4,,86,4,57,5,,180,50,200,60,55.3,,21,8,29.1,12.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/22,5.82,-3.35,0.12,54,84,,0.63,0.63,,,58,2,0,0,0,0,64,1,,71,-15,55,-2,,170,-10,180,-20,90.7,,16.1,-4.9,21,-8.1,1,1,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/23,7.38,1.56,0.17,56,75,,0.15,-0.48,,,59,1,0,0,0,0,62,-2,,71,0,53,-2,,20,-150,20,-160,69,,16.1,0,21.9,0.9,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/24,9.17,1.79,0.3,56,78,,0,-0.15,,,58,-1,0,0,0,0,64,2,,76,5,49,-4,,160,140,200,180,78.9,,19.9,3.8,25.1,3.2,,1,,,,,,,,1,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/25,11.41,2.24,0.22,62,77,,0.01,0.01,,,60,2,0,0,0,0,66,2,,73,-3,57,8,,190,30,220,20,113.7,,21.9,2,32,6.9,,,1,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/26,10.29,-1.12,0.11,58,77,,0.01,0,,,61,1,0,0,0,0,65,-1,,74,1,46,-11,,330,140,360,140,116.8,,21.9,0,31.1,-0.9,,,,,,,1,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/27,5.59,-4.7,0.25,60,70,,0,-0.01,,,58,-3,0,0,0,0,66,1,,68,-6,42,-4,,330,0,330,-30,39.1,,16.1,-5.8,23,-8.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/28,5.59,0,0.15,50,64,,0,0,,,59,1,0,0,0,0,60,-6,,60,-8,49,7,,20,-310,10,-320,42.3,,13,-3.1,17,-6,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/29,9.84,4.25,0.01,47,65,,0.74,0.74,,,55,-4,0,0,0,0,60,0,,50,-10,42,-7,,140,120,150,140,31.1,,17.9,4.9,25.9,8.9,,,1,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/30,6.49,-3.35,0,43,58,,0.21,-0.53,,,54,-1,0,0,0,0,57,-3,,58,8,45,3,,170,30,180,30,44.7,,14.1,-3.8,19.9,-6,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/5/31,6.49,0,0.03,53,64,,0.03,-0.18,,,54,0,0,0,0,0,57,0,,62,4,44,-1,,330,160,330,150,34.8,,16.1,2,21,1.1,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/1,6.26,-0.23,0.16,43,74,,0,-0.03,,,55,1,0,0,0,0,60,3,,72,10,40,-4,,340,10,20,-310,78.9,,16.1,0,21.9,0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/2,6.04,-0.22,0.07,52,74,,0,0,,,57,2,0,0,0,0,62,2,,68,-4,45,5,,100,-240,80,60,34.8,,16.1,0,25.1,3.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/3,9.17,3.13,0.08,52,68,,0,0,,,57,0,0,0,0,0,60,-2,,61,-7,49,4,,70,-30,90,10,37.3,,17.9,1.8,25.1,0,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/4,10.51,1.34,0.08,46,60,,0,0,,,55,-2,0,0,0,0,60,0,,58,-3,47,-2,,60,-10,20,-70,110,,19.9,2,25.9,0.8,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/5,9.84,-0.67,0.11,48,59,,0,0,,,55,0,0,0,0,0,57,-3,,59,1,46,-1,,50,-10,40,20,80.2,,17,-2.9,23.9,-2,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/6,5.59,-4.25,0.1,57,66,,0.08,0.08,,,55,0,0,0,0,0,55,-2,,63,4,45,-1,,30,-20,30,-10,73.9,,15,-2,21,-2.9,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/7,3.58,-2.01,0.21,49,76,,0,-0.08,,,54,-1,0,0,0,0,60,5,,70,7,46,1,,330,300,330,300,26.7,,12.1,-2.9,16.1,-4.9,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/8,4.92,1.34,0.14,51,75,,0.46,0.46,,,56,2,0,0,0,0,63,3,,71,1,44,-2,,310,-20,300,-30,36,,17.9,5.8,25.9,9.8,,,1,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/9,7.83,2.91,0.09,56,70,,0.05,-0.41,,,59,3,0,0,0,0,62,-1,,66,-5,51,7,,10,-300,350,50,62.1,,19.9,2,25.1,-0.8,1,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/10,4.7,-3.13,0.15,50,76,,0,-0.05,,,58,-1,0,0,0,0,63,1,,73,7,48,-3,,80,70,80,-270,51,,12.1,-7.8,15,-10.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/11,7.61,2.91,0.11,56,81,,0,0,,,59,1,0,0,0,0,65,2,,78,5,50,2,,170,90,190,110,29.2,,15,2.9,21,6,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/12,9.4,1.79,0.23,56,82,,0,0,,,61,2,0,0,0,0,66,1,,78,0,55,5,,170,0,170,-20,52.2,,17.9,2.9,23.9,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/13,9.17,-0.23,0.22,58,81,,0.61,0.61,,,62,1,0,0,0,0,66,0,,65,-13,52,-3,,330,160,330,160,70.8,,15,-2.9,21,-2.9,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/14,8.5,-0.67,0.14,50,84,,0,-0.61,,,60,-2,0,0,0,0,63,-3,,71,6,48,-4,,360,30,340,10,100,,19.9,4.9,29.1,8.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/15,5.82,-2.68,0.13,50,79,,0,0,,,60,0,0,0,0,0,64,1,,76,5,45,-3,,30,-330,10,-330,55.3,,14.1,-5.8,17.9,-11.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/16,3.36,-2.46,0.27,57,78,,0,0,,,61,1,0,0,0,0,65,1,,67,-9,50,5,,160,130,160,150,11.2,,10.1,-4,15,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/17,6.93,3.57,0.13,54,81,,0,0,,,60,-1,0,0,0,0,66,1,,75,8,45,-5,,170,10,170,10,23,,16.1,6,21,6,1,,,,,,,,,1,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/18,6.49,-0.44,0.24,53,81,,0,0,,,61,1,0,0,0,0,67,1,,75,0,49,4,,160,-10,140,-30,47.8,,14.1,-2,17.9,-3.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/19,7.61,1.12,0.25,56,81,,0,0,,,62,1,0,0,0,0,68,1,,74,-1,49,0,,150,-10,190,50,60.9,,16.1,2,21.9,4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/20,9.17,1.56,0.25,61,81,,0,0,,,63,1,0,0,0,0,68,0,,85,11,60,11,,330,180,330,140,101.3,,23.9,7.8,32,10.1,1,,,,,,,,,1,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/21,3.8,-5.37,0.15,60,82,,0,0,,,64,1,0,0,0,0,68,0,,83,-2,59,-1,,360,30,360,30,85.1,,13,-10.9,19.9,-12.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/22,4.92,1.12,0.25,67,84,,1.84,1.84,,,65,1,0,0,0,0,70,2,,85,2,62,3,,330,-30,350,-10,32.9,,25.9,12.9,32,12.1,1,,1,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/23,5.82,0.9,0.17,76,78,,0.05,-1.79,,,69,4,0,0,0,0,71,1,,74,-11,60,-2,,10,-320,30,-320,16.8,,12.1,-13.8,15,-17,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/24,4.7,-1.12,0.06,60,78,,0.2,0.15,,,66,-3,0,0,0,0,70,-1,,64,-10,56,-4,,20,10,360,330,75.8,,12.1,0,16.1,1.1,,1,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/25,4.92,0.22,0.02,58,71,,0.09,-0.11,,,65,-1,0,0,0,0,65,-5,,71,7,56,0,,180,160,170,-190,18,,16.1,4,21,4.9,1,1,1,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/26,8.72,3.8,0.04,60,71,,1.5,1.41,,,65,0,0,0,0,0,69,4,,65,-6,60,4,,50,-130,30,-140,59,,17.9,1.8,25.9,4.9,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/27,6.71,-2.01,0.07,62,64,,0.99,-0.51,,,64,-1,0,0,0,0,66,-3,,61,-4,58,-2,,140,90,150,120,23,,16.1,-1.8,23,-2.9,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/28,6.49,-0.22,0.04,56,77,,0.06,-0.93,,,64,0,0,0,0,0,67,1,,73,12,57,-1,,320,180,300,150,83.3,,15,-1.1,21.9,-1.1,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/29,7.16,0.67,0.16,61,82,,1,0.94,,,64,0,0,0,0,0,70,3,,83,10,56,-1,,270,-50,260,-40,65.2,,31.1,16.1,40.9,19,1,,1,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/6/30,4.92,-2.24,0.28,62,84,,0.04,-0.96,,,66,2,0,0,0,0,73,3,,85,2,59,3,,320,50,270,10,49.7,,17,-14.1,21.9,-19,1,,1,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/1,5.59,0.67,0.19,59,84,,0,-0.04,,,69,3,0,0,0,0,73,0,,76,-9,57,-2,,310,-10,300,30,52.2,,13,-4,19.9,-2,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/2,5.37,-0.22,0.14,60,78,,0,0,,,67,-2,0,0,0,0,72,-1,,75,-1,54,-3,,320,10,310,10,47.2,,15,2,21,1.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/3,2.91,-2.46,0.17,59,82,,0,0,,,66,-1,0,0,0,0,73,1,,78,3,55,1,,300,-20,330,20,24.9,,10.1,-4.9,14.1,-6.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/4,3.8,0.89,0.08,64,81,,0.03,0.03,,,67,1,0,0,0,0,74,1,,68,-10,56,1,,200,-100,210,-120,9.9,,14.1,4,17.9,3.8,1,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/5,5.37,1.57,0.14,67,81,,0,-0.03,,,66,-1,0,0,0,0,74,0,,79,11,62,6,,20,-180,20,-190,28,,12.1,-2,14.1,-3.8,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/6,3.36,-2.01,0.12,61,83,,0.02,0.02,,,67,1,0,0,0,0,72,-2,,80,1,59,-3,,170,150,180,160,19.3,,8.1,-4,10.1,-4,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/7,6.71,3.35,0.22,69,84,,0,-0.02,,,70,3,0,0,0,0,74,2,,81,1,59,0,,330,160,340,160,42.9,,16.1,8,23,12.9,1,,,,,,,,,1,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/8,7.61,0.9,0.24,60,81,,0,0,,,67,-3,0,0,0,0,73,-1,,71,-10,56,-3,,300,-30,310,-30,85.1,,19.9,3.8,28,5,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/9,8.72,1.11,0.18,53,74,,0,0,,,67,0,0,0,0,0,71,-2,,73,2,53,-3,,310,10,300,-10,87,,21,1.1,31.1,3.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/10,7.38,-1.34,0.23,51,78,,0,0,,,65,-2,0,0,0,0,72,1,,77,4,50,-3,,260,-50,260,-40,67.1,,14.1,-6.9,23.9,-7.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/11,4.92,-2.46,0.31,52,80,,0,0,,,64,-1,0,0,0,0,71,-1,,78,1,46,-4,,250,-10,240,-20,52.8,,14.1,0,21,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/12,8.05,3.13,0.34,59,83,,0,0,,,65,1,0,0,0,0,72,1,,86,8,54,8,,250,0,240,0,62.1,,25.1,11,31.1,10.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/13,2.91,-5.14,0.17,62,83,,0.05,0.05,,,66,1,0,0,0,0,71,-1,,84,-2,60,6,,200,-50,180,-60,6.8,,16.1,-9,23,-8.1,,,1,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/14,4.92,2.01,0.09,70,84,,0,-0.05,,,68,2,0,0,0,0,72,1,,83,-1,67,7,,330,130,340,160,42.9,,15,-1.1,17.9,-5.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/15,6.71,1.79,0.08,74,86,,0.38,0.38,,,68,0,0,0,0,0,74,2,,86,3,63,-4,,200,-130,180,-160,39.8,,33.1,18.1,51,33.1,,,1,,,,,,1,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/16,4.92,-1.79,0.08,68,85,,0,-0.38,,,70,2,0,0,0,0,74,0,,80,-6,64,1,,300,100,300,120,37.3,,14.1,-19,19.9,-31.1,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/17,3.13,-1.79,0.07,68,80,,0.46,0.46,,,70,0,0,0,0,0,74,0,,69,-11,61,-3,,170,-130,140,-160,8.1,,10.1,-4,16.1,-3.8,1,,,,,,,,,1,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/18,7.16,4.03,0.26,62,79,,0,-0.46,,,68,-2,0,0,0,0,71,-3,,78,9,56,-5,,260,90,260,120,54.1,,17,6.9,25.1,9,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/19,8.05,0.89,0.02,52,79,,0,0,,,68,0,0,0,0,0,73,2,,69,-9,49,-7,,340,80,330,70,67.1,,19.9,2.9,29.1,4,,,,,,,,,,,1,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/20,4.7,-3.35,0.21,52,75,,0,0,,,65,-3,0,0,0,0,71,-2,,75,6,50,1,,340,0,340,10,62.1,,15,-4.9,19.9,-9.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2012/7/21,1.79,-2.91,0.21,56,82,,0,0,,,65,0,0,0,0,0,73,2,,79,4,47,-3,,240,-100,180,-160,13,,8.9,-6.1,13,-6.9,,,,,,,,,,,,,,,
